chr	start	end
chr1	243328495	243328510
chr1	244595895	244595897
chr1	244999787	244999822
chr1	245026954	245026978
chr1	245165432	245165534
chr1	245319791	245319803
chr1	245319835	245319914
chr1	245852103	245852109
chr1	246887733	246887764
chr1	246939501	246939555
chr1	246939848	246939975
chr1	246940241	246940331
chr1	246940576	246940701
chr1	246942116	246942249
chr1	246943597	246943861
chr1	247320574	247320705
chr1	247335150	247335245
chr1	247472965	247472973
chr1	247486000	247486076
chr1	247486107	247486107
chr1	247712376	247712401
chr1	248020863	248020913
chr1	248020941	248020968
chr1	248084310	248084310
chr1	248185250	248185333
chr1	248185509	248185515
chr1	248185541	248185744
chr1	248185777	248186048
chr1	248616186	248616191
chr1	248616459	248616654
chr1	248616815	248616833
chr1	248636976	248636978
chr1	248652336	248652500
chr1	248652526	248652618
chr1	248652704	248652836
chr1	248721845	248721978
chr1	248722064	248722095
chr1	248722127	248722268
chr1	248722301	248722378
chr1	248737432	248737438
chr1	248801910	248801918
chr1	248813543	248813567
chr2	45781	45791
chr2	46007	46028
chr2	287702	287797
chr2	675758	675765
chr2	676101	676213
chr2	676574	676637
chr2	946683	946754
chr2	1544542	1544686
chr2	1546334	1546364
chr2	1684007	1684134
chr2	1748168	1748191
chr2	3217920	3217932
chr2	3518579	3518587
chr2	3605485	3605532
chr2	3653716	3653719
chr2	3688830	3688917
chr2	3751406	3751596
chr2	3756139	3756190
chr2	3774593	3774669
chr2	3789523	3789638
chr2	3800356	3800428
chr2	3802182	3802224
chr2	3815344	3815470
chr2	3816901	3817001
chr2	3826406	3826474
chr2	6989940	6989942
chr2	7208347	7208406
chr2	8867023	8867073
chr2	8897818	8897917
chr2	8910810	8910868
chr2	9002401	9002452
chr2	9143669	9143743
chr2	9347234	9347251
chr2	9615264	9615346
chr2	10099045	10099057
chr2	10183844	10183885
chr2	10183956	10183969
chr2	10220074	10220223
chr2	10220281	10220350
chr2	10560251	10560261
chr2	10803085	10803170
chr2	10952804	10952856
chr2	10959413	10959480
chr2	11300832	11300874
chr2	11357216	11357229
chr2	11595494	11595600
chr2	11598407	11598477
chr2	11881475	11881554
chr2	11916212	11916319
chr2	16082738	16082753
chr2	18741506	18741513
chr2	18768709	18768716
chr2	20174229	20174241
chr2	20423018	20423040
chr2	20424623	20424628
chr2	20526022	20526146
chr2	20821983	20822079
chr2	20850792	20850826
chr2	20867029	20867072
chr2	20870668	20870684
chr2	21001052	21001056
chr2	24106464	24106505
chr2	24199849	24199912
chr2	24207700	24207701
chr2	24233051	24233063
chr2	24248302	24248327
chr2	24401980	24402124
chr2	24423449	24423613
chr2	25061716	25061760
chr2	25265182	25265188
chr2	26396090	26396201
chr2	26405307	26405327
chr2	26407780	26407844
chr2	26486248	26486258
chr2	26697416	26697542
chr2	26733573	26733617
chr2	27260693	27260760
chr2	27260900	27260966
chr2	27282343	27282385
chr2	27291835	27292013
chr2	27292403	27292426
chr2	27375764	27375795
chr2	27463435	27463458
chr2	27478120	27478135
chr2	27485679	27485679
chr2	27498045	27498100
chr2	27528667	27528680
chr2	27530713	27530717
chr2	27538944	27539053
chr2	27539945	27540007
chr2	27540066	27540101
chr2	27593058	27593109
chr2	27594265	27594284
chr2	27595944	27595980
chr2	29011524	29011675
chr2	29129326	29129341
chr2	29380257	29380268
chr2	30968589	30968600
chr2	32118311	32118390
chr2	32235256	32235295
chr2	32248742	32248834
chr2	32248867	32248877
chr2	32249185	32249208
chr2	32372316	32372327
chr2	32532173	32532220
chr2	32660527	32660538
chr2	32690203	32690203
chr2	33172479	33172568
chr2	36825020	36825025
chr2	36986323	36986329
chr2	37193614	37193632
chr2	37246994	37247014
chr2	37315512	37315583
chr2	37347280	37347282
chr2	37374831	37374843
chr2	37447533	37447616
chr2	37487366	37487378
chr2	37543694	37543699
chr2	38177596	38177625
chr2	38244459	38244460
chr2	38244686	38244781
chr2	38523259	38523260
chr2	38542426	38542476
chr2	38570410	38570413
chr2	38793189	38793251
chr2	38818673	38818790
chr2	38829690	38829704
chr2	38925508	38925564
chr2	38976258	38976488
chr2	39347541	39347545
chr2	39405711	39405892
chr2	39536639	39536639
chr2	39984486	39984507
chr2	39996121	39996233
chr2	40657426	40657444
chr2	42275340	42275393
chr2	42275454	42275553
chr2	42492059	42492066
chr2	42492089	42492091
chr2	42795898	42795904
chr2	42946128	42946214
chr2	42950050	42950175
chr2	42980514	42980570
chr2	43451816	43451895
chr2	43779304	43779337
chr2	43783456	43783466
chr2	43971140	43971166
chr2	44065832	44065852
chr2	44548839	44548867
chr2	45236095	45236214
chr2	46237823	46237954
chr2	46770230	46770327
chr2	46818951	46819064
chr2	47274405	47274476
chr2	47356995	47357028
chr2	47399553	47399598
chr2	47596697	47596720
chr2	47637233	47637244
chr2	47702387	47702401
chr2	47739442	47739573
chr2	48033924	48033934
chr2	50574401	50574454
chr2	51149007	51149018
chr2	54042069	54042072
chr2	54197748	54197826
chr2	55522195	55522423
chr2	55522524	55522599
chr2	55573449	55573469
chr2	55747541	55747615
chr2	55765933	55765975
chr2	58275713	58275722
chr2	58312120	58312127
chr2	61187529	61187530
chr2	61315516	61315612
chr2	61349374	61349384
chr2	61408530	61408540
chr2	61410700	61410797
chr2	61413947	61413958
chr2	61456683	61456701
chr2	61697785	61697846
chr2	61715830	61715906
chr2	62099655	62099723
chr2	63349062	63349108
chr2	63664996	63665096
chr2	64069464	64069474
chr2	64069507	64069561
chr2	64069673	64069686
chr2	64331835	64331850
chr2	64681680	64681693
chr2	65593818	65593837
chr2	66798378	66798608
chr2	68361778	68361794
chr2	68483188	68483247
chr2	68520943	68520980
chr2	68729874	68729887
chr2	68805162	68805203
chr2	69472639	69472667
chr2	69692592	69692777
chr2	69692835	69693026
chr2	69693080	69693239
chr2	69693274	69693543
chr2	69693640	69693655
chr2	70443922	70443965
chr2	70485297	70485356
chr2	70528540	70528735
chr2	70528802	70528895
chr2	70780316	70780388
chr2	70995061	70995074
chr2	71036229	71036310
chr2	71036353	71036354
chr2	71206264	71206396
chr2	71211681	71211719
chr2	71221771	71221826
chr2	71221853	71221887
chr2	71503781	71503884
chr2	71575857	71575887
chr2	71575921	71575996
chr2	71748035	71748035
chr2	72374866	72374883
chr2	73145022	73145117
chr2	73441809	73441975
chr2	73471168	73471173
chr2	73957009	73957018
chr2	74159725	74159810
chr2	74230237	74230292
chr2	74374954	74375001
chr2	74653731	74653753
chr2	74684805	74684942
chr2	74685959	74686046
chr2	74686124	74686171
chr2	74692062	74692253
chr2	74710594	74710666
chr2	74726465	74726615
chr2	74741351	74741361
chr2	74741894	74741897
chr2	74777259	74777283
chr2	74867408	74867451
chr2	75109393	75109411
chr2	75929555	75929573
chr2	80540629	80540779
chr2	80846210	80846353
chr2	85069016	85069131
chr2	85108201	85108203
chr2	85360883	85361006
chr2	85614221	85614330
chr2	85661156	85661230
chr2	85661482	85661493
chr2	85838613	85838679
chr2	85839449	85839482
chr2	85863188	85863253
chr2	85925794	85925796
chr2	85981765	85981781
chr2	86075437	86075504
chr2	86079983	86080214
chr2	86440751	86440772
chr2	86683581	86683588
chr2	86947791	86947932
chr2	86968080	86968081
chr2	86998681	86998700
chr2	87071957	87071976
chr2	87135092	87135139
chr2	87140904	87141044
chr2	87196351	87196439
chr2	87198870	87199064
chr2	87201340	87201359
chr2	87201461	87201566
chr2	87201804	87201928
chr2	87202851	87203010
chr2	87203298	87203414
chr2	87203676	87203797
chr2	87204703	87204883
chr2	87204988	87205055
chr2	87214077	87214103
chr2	87214214	87214246
chr2	87214332	87214495
chr2	87214527	87214856
chr2	87214897	87214923
chr2	88047673	88047701
chr2	88084594	88084688
chr2	88115788	88115926
chr2	88116385	88116496
chr2	88125177	88125239
chr2	88751627	88751701
chr2	88751847	88752024
chr2	88926485	88926669
chr2	96012768	96012777
chr2	96148052	96148060
chr2	96263077	96263099
chr2	96263628	96263725
chr2	96264840	96265014
chr2	96265099	96265115
chr2	96265216	96265250
chr2	96519486	96519609
chr2	96521189	96521303
chr2	96521351	96521356
chr2	96521457	96521520
chr2	96521542	96521833
chr2	96521907	96521928
chr2	96523057	96523195
chr2	96525712	96525797
chr2	96533192	96533329
chr2	96542187	96542260
chr2	96546206	96546247
chr2	96546343	96546345
chr2	96548050	96548122
chr2	96548217	96548245
chr2	96549955	96549993
chr2	96551796	96551822
chr2	96551852	96551868
chr2	96553686	96553745
chr2	96555547	96555619
chr2	96557413	96557485
chr2	96557580	96557608
chr2	96559281	96559353
chr2	96561150	96561219
chr2	96561310	96561338
chr2	96563034	96563090
chr2	96563185	96563213
chr2	96574266	96574322
chr2	96576121	96576175
chr2	96577995	96578064
chr2	96578155	96578164
chr2	96581747	96581800
chr2	96581891	96581900
chr2	96583616	96583675
chr2	96587386	96587427
chr2	96589243	96589315
chr2	96589409	96589421
chr2	96591100	96591147
chr2	96591267	96591274
chr2	96592984	96593014
chr2	96594820	96594892
chr2	96601220	96601274
chr2	96604577	96604649
chr2	96610375	96610442
chr2	96610862	96610922
chr2	96614290	96614344
chr2	96616497	96616527
chr2	96617096	96617156
chr2	96619720	96619753
chr2	96622534	96622564
chr2	96624339	96624393
chr2	96626221	96626275
chr2	96628100	96628172
chr2	96643870	96643927
chr2	96646396	96646483
chr2	96648004	96648109
chr2	96652499	96652517
chr2	96652665	96652672
chr2	96652840	96652902
chr2	96657260	96657374
chr2	96688508	96688548
chr2	96690419	96690433
chr2	96697781	96697894
chr2	96698068	96698076
chr2	96811034	96811035
chr2	96991935	96992099
chr2	97218056	97218192
chr2	97218255	97218329
chr2	97272707	97272784
chr2	97293668	97293679
chr2	97293765	97293853
chr2	97297235	97297280
chr2	97426780	97426879
chr2	97482154	97482284
chr2	97482453	97482573
chr2	97482615	97482676
chr2	97482718	97482725
chr2	97498586	97498742
chr2	97792871	97792871
chr2	97873576	97873576
chr2	97899597	97899604
chr2	97909628	97909632
chr2	97911216	97911216
chr2	97914881	97914951
chr2	97915289	97915378
chr2	98127643	98127672
chr2	98128193	98128193
chr2	98129776	98129781
chr2	98132254	98132325
chr2	98132375	98132408
chr2	98160266	98160325
chr2	98611974	98612034
chr2	98612070	98612079
chr2	98994521	98994650
chr2	99198255	99198279
chr2	99279890	99279892
chr2	99294767	99294784
chr2	99439236	99439296
chr2	99439674	99439841
chr2	99485541	99485682
chr2	99513840	99513871
chr2	99725969	99725971
chr2	99949685	99949705
chr2	100041235	100041361
chr2	100065797	100065816
chr2	100067845	100067963
chr2	100210274	100210279
chr2	100720915	100720980
chr2	100722002	100722015
chr2	100722134	100722144
chr2	100722175	100722420
chr2	100722507	100722543
chr2	100938161	100938281
chr2	100938468	100938555
chr2	101031503	101031573
chr2	101033451	101033491
chr2	101437489	101437661
chr2	101521195	101521219
chr2	101612167	101612323
chr2	101622723	101622750
chr2	101767606	101767715
chr2	102045418	102045481
chr2	102067056	102067142
chr2	102068847	102068908
chr2	102314543	102314546
chr2	102413764	102413845
chr2	102803475	102803546
chr2	102957650	102957817
chr2	103343304	103343318
chr2	103353020	103353047
chr2	103431433	103431436
chr2	105472252	105472270
chr2	105472309	105472435
chr2	105472585	105472667
chr2	105472909	105472932
chr2	105473273	105473355
chr2	105884027	105884055
chr2	105953943	105953986
chr2	106002980	106002997
chr2	106013104	106013165
chr2	106015299	106015557
chr2	106682221	106682289
chr2	106810657	106810697
chr2	107039780	107039800
chr2	107046205	107046237
chr2	107049391	107049397
chr2	107050816	107050830
chr2	107063874	107064018
chr2	107068662	107068806
chr2	107073474	107073492
chr2	107074107	107074122
chr2	107429642	107429660
chr2	108464848	108464992
chr2	108478050	108478061
chr2	108487265	108487266
chr2	108499169	108499180
chr2	109116114	109116117
chr2	109151019	109151050
chr2	109223657	109223665
chr2	109237765	109237772
chr2	109287288	109287303
chr2	109367840	109367844
chr2	109369882	109369964
chr2	109371361	109371388
chr2	109381886	109381959
chr2	109381996	109382132
chr2	109392170	109392179
chr2	109403335	109403347
chr2	109408099	109408112
chr2	109414847	109414874
chr2	109421313	109421329
chr2	109429380	109429383
chr2	109432434	109432561
chr2	109455604	109455613
chr2	109489872	109489885
chr2	109746411	109746430
chr2	110301759	110301786
chr2	110302956	110303119
chr2	110370689	110370772
chr2	110371375	110371441
chr2	110372162	110372250
chr2	110552068	110552100
chr2	110882766	110882893
chr2	112558374	112558391
chr2	112561282	112561344
chr2	112580096	112580109
chr2	112583422	112583432
chr2	112622505	112622514
chr2	112786454	112786466
chr2	112896233	112896292
chr2	113057517	113057534
chr2	113127769	113127789
chr2	113146841	113146854
chr2	113148628	113148646
chr2	113157268	113157306
chr2	113190959	113191009
chr2	113343945	113344010
chr2	113410466	113410524
chr2	113943245	113943353
chr2	113943410	113943446
chr2	113984620	113984666
chr2	114196616	114196691
chr2	114201344	114201440
chr2	114210752	114210775
chr2	114251400	114251402
chr2	114256834	114256954
chr2	114257631	114257743
chr2	114513432	114513546
chr2	115822265	115822285
chr2	115919603	115919605
chr2	115919726	115919726
chr2	118771589	118771655
chr2	119604153	119604220
chr2	119604597	119604634
chr2	120015085	120015277
chr2	120187503	120187559
chr2	120189446	120189454
chr2	120303708	120303827
chr2	120306661	120306761
chr2	120317265	120317351
chr2	120317511	120317597
chr2	120319590	120319690
chr2	120344695	120344798
chr2	120358830	120358953
chr2	120714452	120714458
chr2	120861846	120861873
chr2	120997683	120997701
chr2	121103800	121103926
chr2	121746194	121746228
chr2	121746452	121746456
chr2	122513462	122513465
chr2	128051402	128051452
chr2	128176023	128176068
chr2	128283792	128283855
chr2	128284212	128284260
chr2	128432594	128432598
chr2	128459130	128459161
chr2	128459218	128459292
chr2	128459350	128459523
chr2	128784689	128784703
chr2	128849066	128849107
chr2	129075611	129075685
chr2	129075714	129075747
chr2	130834684	130834727
chr2	130843916	130843960
chr2	130845640	130845710
chr2	130851011	130851056
chr2	130858277	130858293
chr2	130859683	130859692
chr2	130897661	130897665
chr2	130897914	130897924
chr2	130898731	130898763
chr2	130898864	130898869
chr2	130900191	130900268
chr2	130900301	130900461
chr2	130900502	130900708
chr2	130900752	130900818
chr2	130902405	130902408
chr2	130902440	130902513
chr2	130914323	130914386
chr2	130939335	130939350
chr2	130939976	130939980
chr2	130941360	130941505
chr2	130948234	130948238
chr2	131097133	131097139
chr2	131099755	131099774
chr2	131113681	131113722
chr2	131220721	131220722
chr2	131221153	131221395
chr2	131232492	131232509
chr2	131254125	131254145
chr2	131258109	131258173
chr2	131266385	131266470
chr2	131266531	131266579
chr2	131266609	131266769
chr2	131356281	131356388
chr2	131369125	131369165
chr2	131369266	131369300
chr2	131369355	131369515
chr2	131377618	131377656
chr2	131377687	131377724
chr2	131379039	131379176
chr2	131381637	131381648
chr2	131388982	131389026
chr2	131390063	131390143
chr2	131390175	131390229
chr2	131396192	131396262
chr2	131403310	131403354
chr2	131403702	131403725
chr2	131403827	131403837
chr2	131412494	131412614
chr2	131414131	131414381
chr2	131414482	131414489
chr2	131414788	131414835
chr2	131414894	131415152
chr2	131415194	131415286
chr2	131672471	131672482
chr2	131672518	131672987
chr2	131673013	131673087
chr2	131673113	131673191
chr2	131673233	131673380
chr2	131673403	131673521
chr2	131673621	131673696
chr2	131673718	131673808
chr2	131673899	131673967
chr2	131674013	131674084
chr2	131674143	131674263
chr2	131674479	131674590
chr2	131674658	131675030
chr2	131769262	131769267
chr2	131805788	131805901
chr2	131883338	131883355
chr2	131901981	131902022
chr2	131976077	131976091
chr2	131985817	131985831
chr2	132010529	132010533
chr2	132021160	132021322
chr2	132021786	132021914
chr2	132229641	132229740
chr2	132285600	132285609
chr2	132287511	132287758
chr2	132287849	132287959
chr2	132288004	132288095
chr2	132552944	132552997
chr2	132553020	132553063
chr2	133427628	133427654
chr2	135476314	135476339
chr2	135694411	135694412
chr2	135703344	135703430
chr2	135703460	135703533
chr2	136360107	136360258
chr2	136380159	136380176
chr2	136407472	136407627
chr2	136479494	136479576
chr2	136873516	136873535
chr2	137639749	137639887
chr2	139312009	139312105
chr2	143787196	143787220
chr2	149241134	149241561
chr2	149241583	149241686
chr2	150043971	150044093
chr2	152438977	152439086
chr2	152440032	152440059
chr2	152440099	152440184
chr2	152442020	152442031
chr2	152442918	152443003
chr2	152443887	152443957
chr2	152446432	152446543
chr2	152447861	152447869
chr2	152955168	152955210
chr2	152955463	152955474
chr2	153499933	153500056
chr2	153501950	153502041
chr2	153573744	153573771
chr2	155092559	155092665
chr2	158275082	158275101
chr2	158958526	158958543
chr2	159222526	159222588
chr2	160253586	160253611
chr2	160304765	160304769
chr2	160590475	160590593
chr2	160692168	160692170
chr2	160706989	160706992
chr2	160746902	160746902
chr2	160755579	160755584
chr2	160918915	160918965
chr2	161138768	161138815
chr2	162036131	162036132
chr2	162061375	162061396
chr2	162751335	162751335
chr2	162839689	162839755
chr2	163054719	163054808
chr2	163217201	163217368
chr2	163227816	163227958
chr2	165424825	165424953
chr2	165583616	165583654
chr2	165630222	165630319
chr2	165698467	165698554
chr2	165811141	165811240
chr2	165811719	165811757
chr2	166430869	166430941
chr2	169103738	169103744
chr2	169681144	169681224
chr2	169788887	169788899
chr2	169826754	169826866
chr2	169938039	169938080
chr2	170393832	170393850
chr2	170684018	170684084
chr2	170863706	170863712
chr2	170865314	170865401
chr2	170873343	170873429
chr2	171503419	171503449
chr2	171641156	171641343
chr2	171649373	171649425
chr2	171654551	171654622
chr2	171655280	171655404
chr2	171911667	171911682
chr2	171916486	171916496
chr2	171923473	171923477
